#-----------------------------------------------------------------------------
# Date d'extraction : 27/12/2025 - 19h01 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maîtrisées
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     ATAV : Ecart de température moyenne journalière (°C)
#     APN20MM : Ecart de nombre de jours de fortes précipitations (jour(s))
#     AFF98 : Ecart de nombre de jours de vent fort (jour(s))
#     ARRR : Ecart relatif de cumul de précipitation
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;ATAV;APN20MM;AFF98;ARRR;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Période;ATAV;APN20MM;AFF98;ARRR;
2611;42.8106;-0.6407;RCP2.6;H1;0;0;0;-0.04;
2612;42.8133;-0.5431;RCP2.6;H1;1.4;0;-1.2;-0.02;
2613;42.8159;-0.4456;RCP2.6;H1;1.38;-3;-1.16;-0.03;
2614;42.8184;-0.3481;RCP2.6;H1;1.38;0;-0.6;-0.03;
2615;42.8208;-0.2505;RCP2.6;H1;1.41;3;-0.73;0.03;
2616;42.8231;-0.1529;RCP2.6;H1;1.42;-3;-1.07;-0.02;
2617;42.8254;-0.0554;RCP2.6;H1;1.41;0;-0.63;-0.02;
2618;42.8275;0.0422;RCP2.6;H1;1.4;-2;-0.6;-0;
2619;42.8296;0.1398;RCP2.6;H1;1.38;0;-0.87;-0.01;
2620;42.8315;0.2374;RCP2.6;H1;1.3;0;-1.3;0.03;
2621;42.8334;0.335;RCP2.6;H1;1.34;1;-1.3;0.05;
2622;42.8352;0.4326;RCP2.6;H1;1.48;0;-0.26;0.02;
2623;42.8369;0.5302;RCP2.6;H1;1.28;1;-0.67;0.05;
2624;42.8385;0.6278;RCP2.6;H1;1.28;1;-0.2;0.06;
2625;42.84;0.7254;RCP2.6;H1;0;0;0;0.06;
2626;42.8414;0.823;RCP2.6;H1;1.37;2;-3.24;0.04;
2627;42.8428;0.9206;RCP2.6;H1;1.35;3;-2.96;0.07;
2628;42.844;1.0183;RCP2.6;H1;1.29;3;-0.66;0.07;
2629;42.8452;1.1159;RCP2.6;H1;1.39;4;-0.37;0.07;
2630;42.8463;1.2136;RCP2.6;H1;1.38;3;-0.34;0.08;
2631;42.8472;1.3112;RCP2.6;H1;1.39;4;-1.14;0.07;
2632;42.8481;1.4088;RCP2.6;H1;1.39;3;-1.47;0.06;
2633;42.8489;1.5065;RCP2.6;H1;1.35;3;-1.46;0.06;
2634;42.8497;1.6041;RCP2.6;H1;1.25;2;-1.13;0.08;
2635;42.8503;1.7018;RCP2.6;H1;1.29;2;-1.1;0.06;
2636;42.8508;1.7995;RCP2.6;H1;1.38;3;0.73;0.07;
2637;42.8513;1.8971;RCP2.6;H1;1.26;2;0.7;0.08;
2638;42.8516;1.9948;RCP2.6;H1;1.28;2;1.07;0.1;
2639;42.8519;2.0924;RCP2.6;H1;1.28;2;0.73;0.1;
2640;42.8521;2.1901;RCP2.6;H1;1.3;2;1;0.11;
2641;42.8522;2.2877;RCP2.6;H1;1.3;2;0.93;0.11;
2642;42.8522;2.3854;RCP2.6;H1;1.3;3;1.5;0.13;
2643;42.8521;2.4831;RCP2.6;H1;1.3;1;1.23;0.13;
2644;42.8519;2.5807;RCP2.6;H1;1.34;2;0.46;0.11;
2645;42.8516;2.6784;RCP2.6;H1;1.37;2;0.3;0.14;
2646;42.8513;2.776;RCP2.6;H1;1.28;2;0.96;0.18;
2647;42.8508;2.8737;RCP2.6;H1;1.27;3;1.17;0.21;
2648;42.8503;2.9714;RCP2.6;H1;1.27;2;1.17;0.22;
2649;42.8497;3.069;RCP2.6;H1;0;0;0;0.22;
2709;42.6492;8.9133;RCP2.6;H1;0;0;0;0.06;
2710;42.6431;9.0103;RCP2.6;H1;0;0;0;0.08;
2711;42.637;9.1072;RCP2.6;H1;1.2;1;1.3;0.07;
2712;42.6308;9.2042;RCP2.6;H1;1.33;0;0.84;0.06;
2713;42.6245;9.3011;RCP2.6;H1;1.26;1;0.5;0.06;
2714;42.6181;9.398;RCP2.6;H1;1.43;1;0.16;0.08;
2715;42.6116;9.4948;RCP2.6;H1;0;0;0;0.11;
2753;42.8797;-0.742;RCP2.6;H1;0;0;0;-0.04;
2754;42.8824;-0.6444;RCP2.6;H1;1.42;-2;-1.4;-0.03;
2755;42.8851;-0.5467;RCP2.6;H1;1.43;-1;-1.43;-0.03;
2756;42.8877;-0.4491;RCP2.6;H1;1.4;-2;-1.53;-0.03;
2757;42.8902;-0.3514;RCP2.6;H1;1.38;0;-0.6;-0.03;
2758;42.8926;-0.2537;RCP2.6;H1;1.42;1;-1.13;0.01;
2759;42.895;-0.156;RCP2.6;H1;1.43;0;-1.16;0.02;
2760;42.8972;-0.0584;RCP2.6;H1;1.39;1;0;0.02;
2761;42.8993;0.0393;RCP2.6;H1;1.4;2;-0.53;0.05;
2762;42.9014;0.137;RCP2.6;H1;1.39;3;-0.57;0.04;
2763;42.9034;0.2348;RCP2.6;H1;1.26;1;0;0.06;
2764;42.9052;0.3325;RCP2.6;H1;1.3;1;0.44;0.07;
2765;42.907;0.4302;RCP2.6;H1;1.31;3;-0.5;0.06;
2766;42.9087;0.5279;RCP2.6;H1;1.29;2;0.03;0.08;
2767;42.9103;0.6257;RCP2.6;H1;1.28;2;-0.16;0.08;
2768;42.9118;0.7234;RCP2.6;H1;1.27;2;-0.26;0.07;
2769;42.9133;0.8211;RCP2.6;H1;1.39;3;-2.53;0.06;
2770;42.9146;0.9189;RCP2.6;H1;1.35;3;-2.66;0.07;
2771;42.9159;1.0166;RCP2.6;H1;1.28;4;-0.8;0.09;
2772;42.917;1.1144;RCP2.6;H1;1.17;5;-1.1;0.08;
2773;42.9181;1.2122;RCP2.6;H1;1.16;4;-1;0.09;
2774;42.9191;1.3099;RCP2.6;H1;1.2;5;-1.3;0.08;
2775;42.92;1.4077;RCP2.6;H1;1.27;4;-0.83;0.06;
2776;42.9208;1.5055;RCP2.6;H1;1.27;3;-0.7;0.06;
2777;42.9215;1.6032;RCP2.6;H1;1.23;2;0.94;0.06;
2778;42.9221;1.701;RCP2.6;H1;1.23;1;1.27;0.06;
2779;42.9227;1.7988;RCP2.6;H1;1.28;1;1.2;0.08;
2780;42.9231;1.8966;RCP2.6;H1;1.3;1;2.17;0.07;
2781;42.9235;1.9943;RCP2.6;H1;1.28;2;1.6;0.09;
2782;42.9237;2.0921;RCP2.6;H1;1.25;2;0.6;0.1;
2783;42.9239;2.1899;RCP2.6;H1;1.27;2;0.96;0.11;
2784;42.924;2.2877;RCP2.6;H1;1.27;2;1;0.11;
2785;42.924;2.3855;RCP2.6;H1;1.3;2;1.1;0.11;
2786;42.9239;2.4833;RCP2.6;H1;1.32;1;1.04;0.14;
2787;42.9237;2.581;RCP2.6;H1;1.3;1;1.03;0.13;
2788;42.9235;2.6788;RCP2.6;H1;1.36;2;1.13;0.14;
2789;42.9231;2.7766;RCP2.6;H1;1.34;2;0.9;0.17;
2790;42.9227;2.8744;RCP2.6;H1;1.35;2;1.17;0.19;
2791;42.9221;2.9722;RCP2.6;H1;1.28;2;1.37;0.2;
2792;42.9215;3.0699;RCP2.6;H1;0;0;0;0.21;
2853;42.7147;9.0185;RCP2.6;H1;0;0;0;0.08;
2854;42.7086;9.1156;RCP2.6;H1;1.19;0;1.07;0.08;
2855;42.7023;9.2127;RCP2.6;H1;1.24;0;0.5;0.06;
2856;42.696;9.3097;RCP2.6;H1;1.23;1;1.03;0.06;
2857;42.6896;9.4067;RCP2.6;H1;1.34;1;0.7;0.05;
2893;42.9426;-1.039;RCP2.6;H1;0;0;0;0.01;
2894;42.9457;-0.9413;RCP2.6;H1;0;0;0;0.01;
2895;42.9486;-0.8436;RCP2.6;H1;1.48;1;-1.6;-0.02;
2896;42.9515;-0.7458;RCP2.6;H1;1.36;-1;-1.3;-0.03;
2897;42.9543;-0.6481;RCP2.6;H1;1.39;3;-1.1;0.03;
2898;42.9569;-0.5503;RCP2.6;H1;1.34;1;-1.7;0.03;
2899;42.9595;-0.4525;RCP2.6;H1;1.41;1;-1.1;0.02;
2900;42.962;-0.3547;RCP2.6;H1;1.39;0;-1.07;0.02;
2901;42.9645;-0.2569;RCP2.6;H1;1.33;0;-0.73;0.03;
2902;42.9668;-0.1591;RCP2.6;H1;1.35;1;-0.6;0.04;
2903;42.969;-0.0613;RCP2.6;H1;1.23;1;-0.33;0.06;
2904;42.9712;0.0365;RCP2.6;H1;1.3;2;-0.74;0.04;
2905;42.9732;0.1343;RCP2.6;H1;1.4;2;-0.6;0.05;
2906;42.9752;0.2321;RCP2.6;H1;1.29;3;0.44;0.07;
2907;42.9771;0.33;RCP2.6;H1;1.31;3;-0.96;0.07;
2908;42.9789;0.4278;RCP2.6;H1;1.31;2;-0.87;0.07;
2909;42.9806;0.5257;RCP2.6;H1;1.3;4;-0.07;0.09;
2910;42.9822;0.6235;RCP2.6;H1;1.24;4;-0.27;0.1;
2911;42.9837;0.7214;RCP2.6;H1;1.24;2;-0.97;0.09;
2912;42.9851;0.8192;RCP2.6;H1;1.24;3;-0.3;0.07;
2913;42.9865;0.9171;RCP2.6;H1;1.24;3;-0.5;0.07;
2914;42.9877;1.015;RCP2.6;H1;1.23;4;1.47;0.08;
2915;42.9889;1.1129;RCP2.6;H1;1.24;3;1.24;0.07;
2916;42.99;1.2108;RCP2.6;H1;1.24;3;1.17;0.07;
2917;42.9909;1.3086;RCP2.6;H1;1.27;2;0.87;0.07;
2918;42.9918;1.4065;RCP2.6;H1;1.3;2;0.6;0.07;
2919;42.9927;1.5044;RCP2.6;H1;1.26;2;0.93;0.06;
2920;42.9934;1.6023;RCP2.6;H1;1.21;2;1;0.06;
2921;42.994;1.7002;RCP2.6;H1;1.26;2;1.47;0.07;
2922;42.9945;1.7981;RCP2.6;H1;1.26;2;1.23;0.08;
2923;42.995;1.896;RCP2.6;H1;1.28;1;2.04;0.07;
2924;42.9953;1.9939;RCP2.6;H1;1.26;2;1.4;0.09;
2925;42.9956;2.0918;RCP2.6;H1;1.29;2;1.17;0.1;
2926;42.9958;2.1897;RCP2.6;H1;1.29;2;1.37;0.1;
2927;42.9959;2.2876;RCP2.6;H1;1.29;2;1.33;0.1;
2928;42.9959;2.3855;RCP2.6;H1;1.32;3;1.67;0.11;
2929;42.9958;2.4834;RCP2.6;H1;1.32;2;1.2;0.13;
2930;42.9956;2.5813;RCP2.6;H1;1.32;2;1.16;0.13;
2931;42.9953;2.6792;RCP2.6;H1;1.35;2;0.86;0.14;
2932;42.995;2.7771;RCP2.6;H1;1.29;1;1.63;0.18;
2933;42.9945;2.875;RCP2.6;H1;1.29;1;1.23;0.18;
2934;42.994;2.9729;RCP2.6;H1;1.28;2;0.94;0.2;
2935;42.9934;3.0708;RCP2.6;H1;0;0;0;0.21;
2999;42.7676;9.3183;RCP2.6;H1;1.23;1;0.84;0.06;
3000;42.7612;9.4155;RCP2.6;H1;1.4;1;0.86;0.05;
3032;43.0013;-1.4345;RCP2.6;H1;0;0;0;0.03;
3033;43.0047;-1.3367;RCP2.6;H1;1.34;2;-1.1;0.03;
3034;43.0081;-1.2389;RCP2.6;H1;0;0;0;0.03;
3035;43.0113;-1.1411;RCP2.6;H1;0;0;0;0.03;
3036;43.0144;-1.0433;RCP2.6;H1;1.37;1;-0.76;0.03;
3037;43.0175;-0.9454;RCP2.6;H1;1.35;2;-1.06;0.03;
3038;43.0204;-0.8475;RCP2.6;H1;1.22;2;-1.07;0.03;
3039;43.0233;-0.7497;RCP2.6;H1;1.21;1;-1.5;0.02;
3040;43.0261;-0.6518;RCP2.6;H1;1.2;3;-0.2;0.05;
3041;43.0288;-0.5539;RCP2.6;H1;1.22;2;-0.97;0.05;
3042;43.0313;-0.456;RCP2.6;H1;1.22;2;-0.43;0.04;
3043;43.0339;-0.3581;RCP2.6;H1;1.41;1;-1.17;0.02;
3044;43.0363;-0.2602;RCP2.6;H1;1.37;2;-0.8;0.03;
3045;43.0386;-0.1623;RCP2.6;H1;1.23;1;-0.2;0.05;
3046;43.0408;-0.0643;RCP2.6;H1;1.23;3;-0.53;0.06;
3047;43.043;0.0336;RCP2.6;H1;1.34;4;-1.33;0.07;
3048;43.0451;0.1316;RCP2.6;H1;1.34;4;-1.33;0.07;
3049;43.047;0.2295;RCP2.6;H1;1.23;4;0.66;0.07;
3050;43.0489;0.3275;RCP2.6;H1;1.21;4;0.36;0.08;
3051;43.0507;0.4254;RCP2.6;H1;1.21;4;-0.03;0.08;
3052;43.0524;0.5234;RCP2.6;H1;1.22;2;0.46;0.08;
3053;43.054;0.6214;RCP2.6;H1;1.26;2;0.53;0.07;
3054;43.0555;0.7194;RCP2.6;H1;1.26;2;0.54;0.07;
3055;43.057;0.8174;RCP2.6;H1;1.27;2;0.47;0.08;
3056;43.0583;0.9153;RCP2.6;H1;1.31;2;0.5;0.07;
3057;43.0596;1.0133;RCP2.6;H1;1.25;3;0.43;0.07;
3058;43.0607;1.1113;RCP2.6;H1;1.23;3;1.33;0.07;
3059;43.0618;1.2093;RCP2.6;H1;1.23;3;1.13;0.07;
3060;43.0628;1.3074;RCP2.6;H1;1.25;2;0.93;0.07;
3061;43.0637;1.4054;RCP2.6;H1;1.27;2;0.73;0.07;
3062;43.0645;1.5034;RCP2.6;H1;1.27;1;0.64;0.07;
3063;43.0652;1.6014;RCP2.6;H1;1.31;0;1;0.06;
3064;43.0659;1.6994;RCP2.6;H1;1.32;1;1.77;0.07;
3065;43.0664;1.7974;RCP2.6;H1;1.3;2;1.56;0.07;
3066;43.0668;1.8955;RCP2.6;H1;1.3;2;1.37;0.07;
3067;43.0672;1.9935;RCP2.6;H1;1.32;1;1.87;0.08;
3068;43.0675;2.0915;RCP2.6;H1;1.33;2;1.36;0.09;
3069;43.0677;2.1895;RCP2.6;H1;1.31;2;1.47;0.09;
3070;43.0677;2.2876;RCP2.6;H1;1.32;2;1.44;0.09;
3071;43.0677;2.3856;RCP2.6;H1;1.33;1;1.4;0.11;
3072;43.0677;2.4836;RCP2.6;H1;1.34;1;1.83;0.15;
3073;43.0675;2.5816;RCP2.6;H1;1.32;2;1.8;0.14;
3074;43.0672;2.6797;RCP2.6;H1;1.33;3;1.3;0.15;
3075;43.0669;2.7777;RCP2.6;H1;1.29;1;1.37;0.18;
3076;43.0664;2.8757;RCP2.6;H1;1.26;2;1.13;0.18;
3077;43.0659;2.9737;RCP2.6;H1;1.24;1;1.07;0.2;
3078;43.0652;3.0718;RCP2.6;H1;1.28;2;1.13;0.14;
3109;43.0014;6.1077;RCP2.6;H1;0;0;0;0.04;
3110;42.9979;6.2055;RCP2.6;H1;0;0;0;0.04;
3112;42.9906;6.4011;RCP2.6;H1;0;0;0;0.07;
3142;42.8392;9.327;RCP2.6;H1;1.27;1;0.46;0.06;
3143;42.8327;9.4242;RCP2.6;H1;1.39;0;0.87;0.05;
3175;43.0731;-1.4392;RCP2.6;H1;1.27;1;-0.6;0.03;
3176;43.0765;-1.3413;RCP2.6;H1;1.21;1;-0.43;0.04;
3177;43.0799;-1.2434;RCP2.6;H1;1.23;1;-0.27;0.01;
3178;43.0831;-1.1454;RCP2.6;H1;1.23;2;0.1;0.02;
3179;43.0862;-1.0475;RCP2.6;H1;1.21;2;-1.13;0.03;
3180;43.0893;-0.9495;RCP2.6;H1;1.21;2;-0.23;0.04;
3181;43.0922;-0.8515;RCP2.6;H1;1.22;1;-0.6;0.03;
3182;43.0951;-0.7535;RCP2.6;H1;1.2;2;0.1;0.04;
3183;43.0979;-0.6555;RCP2.6;H1;1.2;2;0.74;0.03;
3184;43.1006;-0.5575;RCP2.6;H1;1.21;3;-0.63;0.06;
3185;43.1032;-0.4595;RCP2.6;H1;1.22;1;-0.76;0.04;
3186;43.1057;-0.3615;RCP2.6;H1;1.21;2;-0.66;0.04;
3187;43.1081;-0.2634;RCP2.6;H1;1.21;2;-0.2;0.03;
3188;43.1104;-0.1654;RCP2.6;H1;1.22;2;0.17;0.03;
3189;43.1127;-0.0673;RCP2.6;H1;1.21;2;0.2;0.03;
3190;43.1148;0.0307;RCP2.6;H1;1.22;2;-0.24;0.04;
3191;43.1169;0.1288;RCP2.6;H1;1.22;2;-0.27;0.04;
3192;43.1189;0.2269;RCP2.6;H1;1.2;1;0.1;0.05;
3193;43.1208;0.325;RCP2.6;H1;1.25;2;0.24;0.07;
3194;43.1226;0.4231;RCP2.6;H1;1.25;2;0.14;0.07;
3195;43.1243;0.5211;RCP2.6;H1;1.23;3;0.4;0.07;
3196;43.1259;0.6192;RCP2.6;H1;1.25;2;0.2;0.07;
3197;43.1274;0.7173;RCP2.6;H1;1.26;1;0.44;0.08;
3198;43.1288;0.8155;RCP2.6;H1;1.28;2;0.47;0.08;
3199;43.1302;0.9136;RCP2.6;H1;1.3;1;0.53;0.07;
3200;43.1314;1.0117;RCP2.6;H1;1.3;1;0.5;0.07;
3201;43.1326;1.1098;RCP2.6;H1;1.28;3;0.83;0.08;
3202;43.1337;1.2079;RCP2.6;H1;1.32;2;0.77;0.07;
3203;43.1347;1.3061;RCP2.6;H1;1.31;1;1.04;0.07;
3204;43.1356;1.4042;RCP2.6;H1;1.3;1;2.2;0.06;
3205;43.1364;1.5023;RCP2.6;H1;1.3;1;2.03;0.06;
3206;43.1371;1.6005;RCP2.6;H1;1.32;1;1.5;0.06;
3207;43.1377;1.6986;RCP2.6;H1;1.34;2;2;0.08;
3208;43.1383;1.7968;RCP2.6;H1;1.31;2;1.83;0.09;
3209;43.1387;1.8949;RCP2.6;H1;1.31;2;1.57;0.1;
3210;43.1391;1.9931;RCP2.6;H1;1.33;2;1.3;0.09;
3211;43.1393;2.0912;RCP2.6;H1;1.31;2;1.54;0.09;
3212;43.1395;2.1894;RCP2.6;H1;1.33;1;1.5;0.09;
3213;43.1396;2.2875;RCP2.6;H1;1.31;1;1.43;0.09;
3214;43.1396;2.3857;RCP2.6;H1;1.32;1;1.44;0.11;
3215;43.1395;2.4838;RCP2.6;H1;1.34;2;1.07;0.12;
3216;43.1394;2.5819;RCP2.6;H1;1.32;2;1.26;0.14;
3217;43.1391;2.6801;RCP2.6;H1;1.3;2;1.23;0.14;
3218;43.1387;2.7782;RCP2.6;H1;1.32;2;1.07;0.13;
3219;43.1383;2.8764;RCP2.6;H1;1.26;2;0.76;0.15;
3220;43.1377;2.9745;RCP2.6;H1;1.27;2;1.54;0.13;
3221;43.1371;3.0727;RCP2.6;H1;1.29;2;1.24;0.13;
3222;43.1364;3.1708;RCP2.6;H1;0;0;0;0.14;
3249;43.0831;5.8186;RCP2.6;H1;1.18;0;1.6;0.04;
3250;43.0799;5.9165;RCP2.6;H1;0;0;0;0.07;
3251;43.0766;6.0145;RCP2.6;H1;1.22;0;0.7;0.04;
3252;43.0732;6.1124;RCP2.6;H1;1.22;0;0.77;0.04;
3254;43.0661;6.3082;RCP2.6;H1;0;0;0;0.06;
3256;43.0587;6.504;RCP2.6;H1;0;0;0;0.07;
3285;42.9107;9.3357;RCP2.6;H1;1.27;1;0.9;0.05;
3286;42.9043;9.433;RCP2.6;H1;1.3;1;0.83;0.05;
3318;43.1449;-1.444;RCP2.6;H1;0;0;0;0.02;
3319;43.1483;-1.3459;RCP2.6;H1;1.21;2;-0.5;0.03;
3320;43.1517;-1.2479;RCP2.6;H1;1.23;1;-0.03;0.02;
3321;43.1549;-1.1498;RCP2.6;H1;1.22;1;0.1;0.01;
3322;43.158;-1.0517;RCP2.6;H1;1.21;2;-0.6;0.04;
3323;43.1611;-0.9536;RCP2.6;H1;1.18;1;0.64;0;
3324;43.164;-0.8555;RCP2.6;H1;1.18;0;0.7;0;
3325;43.1669;-0.7574;RCP2.6;H1;1.22;1;0.5;0.01;
3326;43.1697;-0.6593;RCP2.6;H1;1.2;0;0.67;0.01;
3327;43.1724;-0.5611;RCP2.6;H1;1.23;0;-0.07;0.01;
3328;43.175;-0.463;RCP2.6;H1;1.24;1;-0.23;0.01;
3329;43.1775;-0.3648;RCP2.6;H1;1.24;1;-0.13;0.01;
3330;43.1799;-0.2667;RCP2.6;H1;1.25;1;-0.3;0.02;
3331;43.1823;-0.1685;RCP2.6;H1;1.28;2;0.03;0.03;
3332;43.1845;-0.0703;RCP2.6;H1;1.32;1;0.04;0.03;
3333;43.1867;0.0279;RCP2.6;H1;1.21;2;-0.13;0.04;
3334;43.1888;0.126;RCP2.6;H1;1.2;2;0.14;0.05;
3335;43.1907;0.2242;RCP2.6;H1;1.21;1;0.17;0.05;
3336;43.1926;0.3224;RCP2.6;H1;1.23;2;0.07;0.07;
3337;43.1944;0.4207;RCP2.6;H1;1.23;2;0.14;0.07;
3338;43.1961;0.5189;RCP2.6;H1;1.25;2;0.57;0.08;
3339;43.1977;0.6171;RCP2.6;H1;1.26;2;0.83;0.07;
3340;43.1993;0.7153;RCP2.6;H1;1.28;2;0.7;0.07;
3341;43.2007;0.8136;RCP2.6;H1;1.32;1;0.57;0.07;
3342;43.2021;0.9118;RCP2.6;H1;1.35;1;0.94;0.07;
3343;43.2033;1.01;RCP2.6;H1;1.36;1;0.86;0.08;
3344;43.2045;1.1083;RCP2.6;H1;1.36;1;1.1;0.08;
3345;43.2056;1.2065;RCP2.6;H1;1.37;2;1.4;0.08;
3346;43.2065;1.3048;RCP2.6;H1;1.37;2;1.64;0.08;
3347;43.2074;1.403;RCP2.6;H1;1.3;1;2.17;0.07;
3348;43.2083;1.5013;RCP2.6;H1;1.31;1;2.3;0.07;
3349;43.209;1.5996;RCP2.6;H1;1.31;1;1.47;0.06;
3350;43.2096;1.6978;RCP2.6;H1;1.33;1;2;0.08;
3351;43.2101;1.7961;RCP2.6;H1;1.31;2;1.7;0.09;
3352;43.2106;1.8944;RCP2.6;H1;1.31;2;1.74;0.1;
3353;43.211;1.9926;RCP2.6;H1;1.32;2;1.54;0.09;
3354;43.2112;2.0909;RCP2.6;H1;1.3;1;1.73;0.09;
3355;43.2114;2.1892;RCP2.6;H1;1.31;1;1.1;0.06;
3356;43.2115;2.2874;RCP2.6;H1;1.3;0;1.47;0.07;
3357;43.2115;2.3857;RCP2.6;H1;1.29;0;1.66;0.07;
3358;43.2114;2.484;RCP2.6;H1;1.32;1;0.96;0.08;
3359;43.2112;2.5823;RCP2.6;H1;1.29;1;0.96;0.09;
3360;43.211;2.6805;RCP2.6;H1;1.3;2;0.77;0.09;
3361;43.2106;2.7788;RCP2.6;H1;1.31;1;1.03;0.13;
3362;43.2102;2.8771;RCP2.6;H1;1.31;1;1.03;0.13;
3363;43.2096;2.9753;RCP2.6;H1;1.27;2;1.5;0.13;
3364;43.209;3.0736;RCP2.6;H1;1.28;2;1.17;0.13;
3365;43.2083;3.1719;RCP2.6;H1;1.29;2;1.24;0.13;
3366;43.2075;3.2701;RCP2.6;H1;0;0;0;0.12;
3388;43.167;5.4305;RCP2.6;H1;0;0;0;0.07;
3389;43.1641;5.5286;RCP2.6;H1;0;0;0;0.05;
3390;43.1611;5.6268;RCP2.6;H1;0;0;0;0.05;
3391;43.1581;5.7248;RCP2.6;H1;1.18;0;1.57;0.04;
3392;43.1549;5.8229;RCP2.6;H1;1.18;-1;1.17;0.04;
3393;43.1517;5.921;RCP2.6;H1;1.28;0;1.17;0.06;
3394;43.1484;6.0191;RCP2.6;H1;1.35;1;1.03;0.05;
3395;43.145;6.1171;RCP2.6;H1;1.36;1;1.24;0.05;
3396;43.1415;6.2152;RCP2.6;H1;1.22;0;1.07;0.04;
3397;43.1379;6.3132;RCP2.6;H1;1.29;1;1.77;0.07;
3398;43.1342;6.4112;RCP2.6;H1;1.29;1;1.77;0.07;
3399;43.1304;6.5092;RCP2.6;H1;0;0;0;0.07;
3400;43.1266;6.6072;RCP2.6;H1;0;0;0;0.07;
3428;42.9823;9.3444;RCP2.6;H1;1.26;2;0.7;0.06;
3429;42.9759;9.4419;RCP2.6;H1;0;0;0;0.06;
3462;43.2201;-1.3505;RCP2.6;H1;1.2;2;0.1;0.02;
3463;43.2235;-1.2523;RCP2.6;H1;1.22;0;0.63;-0;
3464;43.2267;-1.1541;RCP2.6;H1;1.23;-1;0.7;-0;
3465;43.2298;-1.0559;RCP2.6;H1;1.25;2;0.43;0.01;
3466;43.2329;-0.9577;RCP2.6;H1;1.25;0;0.17;0;
3467;43.2359;-0.8595;RCP2.6;H1;1.24;0;0.17;0;
3468;43.2387;-0.7613;RCP2.6;H1;1.26;0;0.03;0.01;
3469;43.2415;-0.663;RCP2.6;H1;1.26;0;0.43;0.01;
3470;43.2442;-0.5647;RCP2.6;H1;1.28;0;0.43;0.01;
3471;43.2468;-0.4665;RCP2.6;H1;1.23;1;-0.1;0.01;
3472;43.2494;-0.3682;RCP2.6;H1;1.23;1;-0.04;0.01;
3473;43.2518;-0.2699;RCP2.6;H1;1.25;1;-0.33;0.02;
3474;43.2541;-0.1716;RCP2.6;H1;1.28;2;0.03;0.03;
3475;43.2564;-0.0733;RCP2.6;H1;1.31;1;0;0.03;
3476;43.2585;0.025;RCP2.6;H1;1.31;2;0;0.04;
3477;43.2606;0.1233;RCP2.6;H1;1.3;2;-0.13;0.05;
3478;43.2626;0.2216;RCP2.6;H1;1.29;1;0.06;0.05;
3479;43.2645;0.3199;RCP2.6;H1;1.29;1;0.1;0.06;
3480;43.2663;0.4183;RCP2.6;H1;1.3;2;0.23;0.06;
3481;43.268;0.5166;RCP2.6;H1;1.31;1;0.2;0.06;
3482;43.2696;0.6149;RCP2.6;H1;1.29;1;0.6;0.06;
3483;43.2711;0.7133;RCP2.6;H1;1.31;1;0.64;0.07;
3484;43.2726;0.8116;RCP2.6;H1;1.34;1;0.5;0.07;
3485;43.2739;0.91;RCP2.6;H1;1.36;1;0.9;0.08;
3486;43.2752;1.0084;RCP2.6;H1;1.36;1;0.93;0.08;
3487;43.2764;1.1067;RCP2.6;H1;1.35;1;1.16;0.08;
3488;43.2774;1.2051;RCP2.6;H1;1.35;1;1.64;0.08;
3489;43.2784;1.3035;RCP2.6;H1;1.36;1;1.63;0.09;
3490;43.2793;1.4019;RCP2.6;H1;1.38;1;2.83;0.08;
3491;43.2801;1.5003;RCP2.6;H1;1.38;2;2.57;0.07;
3492;43.2809;1.5986;RCP2.6;H1;1.37;2;2.63;0.07;
3493;43.2815;1.697;RCP2.6;H1;1.39;1;1.5;0.08;
3494;43.282;1.7954;RCP2.6;H1;1.31;2;1.33;0.09;
3495;43.2825;1.8938;RCP2.6;H1;1.3;1;0.9;0.08;
3496;43.2828;1.9922;RCP2.6;H1;1.29;1;0.57;0.06;
3497;43.2831;2.0906;RCP2.6;H1;1.29;0;0.67;0.06;
3498;43.2833;2.189;RCP2.6;H1;1.29;0;1.03;0.04;
3499;43.2834;2.2874;RCP2.6;H1;1.3;0;1.23;0.04;
3500;43.2834;2.3858;RCP2.6;H1;1.3;1;1.34;0.07;
3501;43.2833;2.4842;RCP2.6;H1;1.32;1;0.93;0.09;
3502;43.2831;2.5826;RCP2.6;H1;1.31;2;0.63;0.09;
3503;43.2828;2.681;RCP2.6;H1;1.3;2;0.74;0.09;
3504;43.2825;2.7793;RCP2.6;H1;1.32;1;1.13;0.09;
3505;43.282;2.8777;RCP2.6;H1;1.32;1;0.77;0.09;
3506;43.2815;2.9761;RCP2.6;H1;1.33;1;1.6;0.1;
3507;43.2809;3.0745;RCP2.6;H1;1.27;1;0.86;0.12;
3508;43.2801;3.1729;RCP2.6;H1;1.27;1;0.8;0.12;
