#-----------------------------------------------------------------------------
# Date d'extraction : 26/12/2025 - 16h22 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     ATXHWD : Ecart de nombre de jours d'une vague de chaleur (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;ATXHWD;
#-----------------------------------------------------------------------------
Point;Latitude;Longitude;Contexte;Période;ATXHWD;
12070;47.5962;1.3259;RCP8.5;H2;24;
12071;47.597;1.4323;RCP8.5;H2;26;
12072;47.5978;1.5387;RCP8.5;H2;27;
12073;47.5985;1.645;RCP8.5;H2;25;
12074;47.5991;1.7514;RCP8.5;H2;24;
12075;47.5996;1.8578;RCP8.5;H2;24;
12076;47.6;1.9642;RCP8.5;H2;23;
12077;47.6003;2.0706;RCP8.5;H2;24;
12078;47.6004;2.1769;RCP8.5;H2;24;
12079;47.6005;2.2833;RCP8.5;H2;26;
12080;47.6005;2.3897;RCP8.5;H2;26;
12081;47.6004;2.4961;RCP8.5;H2;24;
12082;47.6003;2.6025;RCP8.5;H2;25;
12083;47.6;2.7089;RCP8.5;H2;25;
12084;47.5996;2.8153;RCP8.5;H2;25;
12085;47.5991;2.9216;RCP8.5;H2;25;
12086;47.5985;3.028;RCP8.5;H2;26;
12087;47.5978;3.1344;RCP8.5;H2;26;
12088;47.597;3.2408;RCP8.5;H2;27;
12089;47.5962;3.3471;RCP8.5;H2;27;
12090;47.5952;3.4535;RCP8.5;H2;30;
12091;47.5941;3.5599;RCP8.5;H2;30;
12092;47.593;3.6662;RCP8.5;H2;28;
12093;47.5917;3.7726;RCP8.5;H2;28;
12094;47.5903;3.8789;RCP8.5;H2;29;
12095;47.5889;3.9853;RCP8.5;H2;27;
12096;47.5873;4.0916;RCP8.5;H2;27;
12097;47.5857;4.1979;RCP8.5;H2;30;
12098;47.5839;4.3042;RCP8.5;H2;31;
12099;47.5821;4.4106;RCP8.5;H2;29;
12100;47.5801;4.5169;RCP8.5;H2;28;
12101;47.5781;4.6232;RCP8.5;H2;27;
12102;47.5759;4.7295;RCP8.5;H2;28;
12103;47.5737;4.8357;RCP8.5;H2;29;
12104;47.5714;4.942;RCP8.5;H2;32;
12105;47.5689;5.0483;RCP8.5;H2;31;
12106;47.5664;5.1545;RCP8.5;H2;33;
12107;47.5638;5.2608;RCP8.5;H2;33;
12108;47.561;5.367;RCP8.5;H2;33;
12109;47.5582;5.4732;RCP8.5;H2;32;
12110;47.5553;5.5794;RCP8.5;H2;32;
12111;47.5523;5.6856;RCP8.5;H2;31;
12112;47.5492;5.7918;RCP8.5;H2;29;
12113;47.546;5.898;RCP8.5;H2;31;
12114;47.5426;6.0042;RCP8.5;H2;29;
12115;47.5392;6.1103;RCP8.5;H2;29;
12116;47.5357;6.2164;RCP8.5;H2;30;
12117;47.5321;6.3226;RCP8.5;H2;27;
12118;47.5284;6.4287;RCP8.5;H2;27;
12119;47.5247;6.5348;RCP8.5;H2;28;
12120;47.5208;6.6408;RCP8.5;H2;30;
12121;47.5168;6.7469;RCP8.5;H2;30;
12122;47.5127;6.8529;RCP8.5;H2;32;
12123;47.5085;6.959;RCP8.5;H2;33;
12124;47.5042;7.065;RCP8.5;H2;31;
12125;47.4999;7.171;RCP8.5;H2;29;
12126;47.4954;7.2769;RCP8.5;H2;28;
12127;47.4908;7.3829;RCP8.5;H2;29;
12128;47.4862;7.4888;RCP8.5;H2;0;
12171;47.5433;-3.1409;RCP8.5;H2;0;
12172;47.5483;-3.0348;RCP8.5;H2;0;
12173;47.5531;-2.9288;RCP8.5;H2;0;
12174;47.5579;-2.8227;RCP8.5;H2;0;
12175;47.5626;-2.7167;RCP8.5;H2;0;
12176;47.5671;-2.6106;RCP8.5;H2;17;
12177;47.5716;-2.5044;RCP8.5;H2;17;
12178;47.576;-2.3983;RCP8.5;H2;18;
12179;47.5803;-2.2922;RCP8.5;H2;20;
12180;47.5845;-2.186;RCP8.5;H2;20;
12181;47.5886;-2.0798;RCP8.5;H2;25;
12182;47.5926;-1.9736;RCP8.5;H2;24;
12183;47.5965;-1.8674;RCP8.5;H2;24;
12184;47.6003;-1.7612;RCP8.5;H2;24;
12185;47.604;-1.6549;RCP8.5;H2;24;
12186;47.6076;-1.5486;RCP8.5;H2;25;
12187;47.6111;-1.4424;RCP8.5;H2;25;
12188;47.6145;-1.3361;RCP8.5;H2;25;
12189;47.6178;-1.2298;RCP8.5;H2;24;
12190;47.621;-1.1235;RCP8.5;H2;25;
12191;47.6241;-1.0171;RCP8.5;H2;25;
12192;47.6271;-0.9108;RCP8.5;H2;25;
12193;47.6301;-0.8044;RCP8.5;H2;25;
12194;47.6329;-0.6981;RCP8.5;H2;24;
12195;47.6356;-0.5917;RCP8.5;H2;23;
12196;47.6383;-0.4853;RCP8.5;H2;21;
12197;47.6408;-0.3789;RCP8.5;H2;21;
12198;47.6432;-0.2725;RCP8.5;H2;21;
12199;47.6456;-0.1661;RCP8.5;H2;23;
12200;47.6478;-0.0597;RCP8.5;H2;28;
12201;47.65;0.0468;RCP8.5;H2;25;
12202;47.652;0.1532;RCP8.5;H2;26;
12203;47.654;0.2597;RCP8.5;H2;24;
12204;47.6558;0.3661;RCP8.5;H2;25;
12205;47.6576;0.4726;RCP8.5;H2;25;
12206;47.6592;0.5791;RCP8.5;H2;26;
12207;47.6608;0.6856;RCP8.5;H2;25;
12208;47.6623;0.792;RCP8.5;H2;24;
12209;47.6636;0.8985;RCP8.5;H2;24;
12210;47.6649;1.005;RCP8.5;H2;24;
12211;47.6661;1.1115;RCP8.5;H2;23;
12212;47.6671;1.218;RCP8.5;H2;23;
12213;47.6681;1.3245;RCP8.5;H2;23;
12214;47.669;1.4311;RCP8.5;H2;24;
12215;47.6698;1.5376;RCP8.5;H2;24;
12216;47.6704;1.6441;RCP8.5;H2;25;
12217;47.671;1.7506;RCP8.5;H2;25;
12218;47.6715;1.8571;RCP8.5;H2;25;
12219;47.6719;1.9637;RCP8.5;H2;25;
12220;47.6722;2.0702;RCP8.5;H2;24;
12221;47.6724;2.1767;RCP8.5;H2;24;
12222;47.6725;2.2833;RCP8.5;H2;26;
12223;47.6725;2.3898;RCP8.5;H2;24;
12224;47.6724;2.4963;RCP8.5;H2;24;
12225;47.6722;2.6028;RCP8.5;H2;26;
12226;47.6719;2.7094;RCP8.5;H2;25;
12227;47.6715;2.8159;RCP8.5;H2;25;
12228;47.671;2.9224;RCP8.5;H2;27;
12229;47.6705;3.0289;RCP8.5;H2;27;
12230;47.6698;3.1355;RCP8.5;H2;27;
12231;47.669;3.242;RCP8.5;H2;27;
12232;47.6681;3.3485;RCP8.5;H2;27;
12233;47.6671;3.455;RCP8.5;H2;26;
12234;47.6661;3.5615;RCP8.5;H2;30;
12235;47.6649;3.668;RCP8.5;H2;27;
12236;47.6636;3.7745;RCP8.5;H2;27;
12237;47.6623;3.881;RCP8.5;H2;28;
12238;47.6608;3.9875;RCP8.5;H2;28;
12239;47.6592;4.094;RCP8.5;H2;27;
12240;47.6576;4.2004;RCP8.5;H2;27;
12241;47.6558;4.3069;RCP8.5;H2;29;
12242;47.654;4.4134;RCP8.5;H2;29;
12243;47.652;4.5198;RCP8.5;H2;29;
12244;47.65;4.6263;RCP8.5;H2;27;
12245;47.6478;4.7327;RCP8.5;H2;27;
12246;47.6456;4.8391;RCP8.5;H2;29;
12247;47.6433;4.9455;RCP8.5;H2;29;
12248;47.6408;5.0519;RCP8.5;H2;29;
12249;47.6383;5.1583;RCP8.5;H2;30;
12250;47.6357;5.2647;RCP8.5;H2;32;
12251;47.6329;5.3711;RCP8.5;H2;34;
12252;47.6301;5.4775;RCP8.5;H2;33;
12253;47.6272;5.5838;RCP8.5;H2;31;
12254;47.6242;5.6902;RCP8.5;H2;30;
12255;47.6211;5.7965;RCP8.5;H2;29;
12256;47.6178;5.9028;RCP8.5;H2;29;
12257;47.6145;6.0091;RCP8.5;H2;29;
12258;47.6111;6.1154;RCP8.5;H2;29;
12259;47.6076;6.2217;RCP8.5;H2;29;
12260;47.604;6.328;RCP8.5;H2;29;
12261;47.6003;6.4342;RCP8.5;H2;30;
12262;47.5965;6.5404;RCP8.5;H2;29;
12263;47.5926;6.6467;RCP8.5;H2;31;
12264;47.5886;6.7529;RCP8.5;H2;32;
12265;47.5845;6.859;RCP8.5;H2;32;
12266;47.5803;6.9652;RCP8.5;H2;32;
12267;47.5761;7.0714;RCP8.5;H2;32;
12268;47.5717;7.1775;RCP8.5;H2;28;
12269;47.5672;7.2836;RCP8.5;H2;30;
12270;47.5626;7.3897;RCP8.5;H2;30;
12271;47.558;7.4958;RCP8.5;H2;31;
12272;47.5532;7.6019;RCP8.5;H2;0;
12311;47.5996;-3.4667;RCP8.5;H2;0;
12312;47.6049;-3.3605;RCP8.5;H2;0;
12314;47.6151;-3.1483;RCP8.5;H2;16;
12315;47.6201;-3.0421;RCP8.5;H2;19;
12316;47.6249;-2.9359;RCP8.5;H2;19;
12317;47.6297;-2.8297;RCP8.5;H2;18;
12318;47.6344;-2.7235;RCP8.5;H2;20;
12319;47.639;-2.6173;RCP8.5;H2;17;
12320;47.6434;-2.511;RCP8.5;H2;16;
12321;47.6478;-2.4047;RCP8.5;H2;21;
12322;47.6521;-2.2984;RCP8.5;H2;22;
12323;47.6563;-2.1921;RCP8.5;H2;21;
12324;47.6604;-2.0858;RCP8.5;H2;20;
12325;47.6644;-1.9794;RCP8.5;H2;25;
12326;47.6683;-1.8731;RCP8.5;H2;24;
12327;47.6721;-1.7667;RCP8.5;H2;25;
12328;47.6758;-1.6603;RCP8.5;H2;25;
12329;47.6794;-1.5539;RCP8.5;H2;26;
12330;47.6829;-1.4475;RCP8.5;H2;25;
12331;47.6864;-1.3411;RCP8.5;H2;25;
12332;47.6897;-1.2346;RCP8.5;H2;24;
12333;47.6929;-1.1281;RCP8.5;H2;24;
12334;47.696;-1.0217;RCP8.5;H2;25;
12335;47.699;-0.9152;RCP8.5;H2;25;
12336;47.702;-0.8087;RCP8.5;H2;24;
12337;47.7048;-0.7022;RCP8.5;H2;23;
12338;47.7075;-0.5957;RCP8.5;H2;24;
12339;47.7102;-0.4891;RCP8.5;H2;24;
12340;47.7127;-0.3826;RCP8.5;H2;22;
12341;47.7151;-0.276;RCP8.5;H2;25;
12342;47.7175;-0.1695;RCP8.5;H2;25;
12343;47.7197;-0.0629;RCP8.5;H2;25;
12344;47.7219;0.0437;RCP8.5;H2;23;
12345;47.7239;0.1503;RCP8.5;H2;24;
12346;47.7259;0.2569;RCP8.5;H2;24;
12347;47.7277;0.3635;RCP8.5;H2;25;
12348;47.7295;0.4701;RCP8.5;H2;26;
12349;47.7312;0.5767;RCP8.5;H2;26;
12350;47.7327;0.6833;RCP8.5;H2;25;
12351;47.7342;0.7899;RCP8.5;H2;25;
12352;47.7356;0.8966;RCP8.5;H2;25;
12353;47.7368;1.0032;RCP8.5;H2;25;
12354;47.738;1.1099;RCP8.5;H2;24;
12355;47.7391;1.2165;RCP8.5;H2;24;
12356;47.74;1.3232;RCP8.5;H2;24;
12357;47.7409;1.4298;RCP8.5;H2;23;
12358;47.7417;1.5365;RCP8.5;H2;23;
12359;47.7424;1.6432;RCP8.5;H2;24;
12360;47.743;1.7498;RCP8.5;H2;25;
12361;47.7435;1.8565;RCP8.5;H2;25;
12362;47.7439;1.9632;RCP8.5;H2;25;
12363;47.7442;2.0698;RCP8.5;H2;25;
12364;47.7444;2.1765;RCP8.5;H2;24;
12365;47.7444;2.2832;RCP8.5;H2;25;
12366;47.7445;2.3899;RCP8.5;H2;24;
12367;47.7444;2.4965;RCP8.5;H2;24;
12368;47.7442;2.6032;RCP8.5;H2;25;
12369;47.7439;2.7099;RCP8.5;H2;27;
12370;47.7435;2.8165;RCP8.5;H2;26;
12371;47.743;2.9232;RCP8.5;H2;25;
12372;47.7424;3.0299;RCP8.5;H2;25;
12373;47.7417;3.1366;RCP8.5;H2;26;
12374;47.7409;3.2432;RCP8.5;H2;27;
12375;47.7401;3.3499;RCP8.5;H2;27;
12376;47.7391;3.4565;RCP8.5;H2;29;
12377;47.738;3.5632;RCP8.5;H2;28;
12378;47.7368;3.6698;RCP8.5;H2;27;
12379;47.7356;3.7765;RCP8.5;H2;28;
12380;47.7342;3.8831;RCP8.5;H2;27;
12381;47.7327;3.9897;RCP8.5;H2;27;
12382;47.7312;4.0964;RCP8.5;H2;29;
12383;47.7295;4.203;RCP8.5;H2;27;
12384;47.7278;4.3096;RCP8.5;H2;28;
12385;47.7259;4.4162;RCP8.5;H2;30;
12386;47.724;4.5228;RCP8.5;H2;30;
12387;47.7219;4.6294;RCP8.5;H2;29;
12388;47.7198;4.7359;RCP8.5;H2;28;
12389;47.7175;4.8425;RCP8.5;H2;29;
12390;47.7152;4.9491;RCP8.5;H2;30;
12391;47.7127;5.0556;RCP8.5;H2;30;
12392;47.7102;5.1622;RCP8.5;H2;31;
12393;47.7076;5.2687;RCP8.5;H2;32;
12394;47.7048;5.3752;RCP8.5;H2;33;
12395;47.702;5.4817;RCP8.5;H2;32;
12396;47.6991;5.5882;RCP8.5;H2;32;
12397;47.6961;5.6947;RCP8.5;H2;31;
12398;47.6929;5.8012;RCP8.5;H2;30;
12399;47.6897;5.9077;RCP8.5;H2;30;
12400;47.6864;6.0141;RCP8.5;H2;30;
12401;47.683;6.1205;RCP8.5;H2;30;
12402;47.6795;6.227;RCP8.5;H2;30;
12403;47.6759;6.3334;RCP8.5;H2;31;
12404;47.6722;6.4398;RCP8.5;H2;30;
12405;47.6684;6.5461;RCP8.5;H2;30;
12406;47.6645;6.6525;RCP8.5;H2;32;
12407;47.6605;6.7588;RCP8.5;H2;32;
12408;47.6564;6.8652;RCP8.5;H2;33;
12409;47.6522;6.9715;RCP8.5;H2;35;
12410;47.6479;7.0778;RCP8.5;H2;33;
12411;47.6435;7.184;RCP8.5;H2;33;
12412;47.639;7.2903;RCP8.5;H2;31;
12413;47.6344;7.3966;RCP8.5;H2;31;
12414;47.6298;7.5028;RCP8.5;H2;32;
12415;47.625;7.609;RCP8.5;H2;0;
12454;47.6714;-3.4745;RCP8.5;H2;0;
12455;47.6766;-3.3683;RCP8.5;H2;0;
12456;47.6818;-3.262;RCP8.5;H2;15;
12457;47.6869;-3.1557;RCP8.5;H2;16;
12458;47.6918;-3.0494;RCP8.5;H2;20;
12459;47.6967;-2.9431;RCP8.5;H2;19;
12460;47.7015;-2.8367;RCP8.5;H2;19;
12461;47.7062;-2.7304;RCP8.5;H2;20;
12462;47.7108;-2.624;RCP8.5;H2;18;
12463;47.7153;-2.5176;RCP8.5;H2;18;
12464;47.7197;-2.4111;RCP8.5;H2;21;
12465;47.7239;-2.3047;RCP8.5;H2;22;
12466;47.7281;-2.1983;RCP8.5;H2;21;
12467;47.7322;-2.0918;RCP8.5;H2;23;
12468;47.7363;-1.9853;RCP8.5;H2;22;
12469;47.7402;-1.8788;RCP8.5;H2;22;
12470;47.744;-1.7723;RCP8.5;H2;23;
12471;47.7477;-1.6657;RCP8.5;H2;24;
12472;47.7513;-1.5592;RCP8.5;H2;25;
12473;47.7548;-1.4526;RCP8.5;H2;25;
12474;47.7582;-1.346;RCP8.5;H2;25;
12475;47.7615;-1.2395;RCP8.5;H2;24;
12476;47.7648;-1.1328;RCP8.5;H2;22;
12477;47.7679;-1.0262;RCP8.5;H2;23;
12478;47.7709;-0.9196;RCP8.5;H2;24;
12479;47.7739;-0.813;RCP8.5;H2;25;
12480;47.7767;-0.7063;RCP8.5;H2;26;
12481;47.7794;-0.5996;RCP8.5;H2;23;
12482;47.7821;-0.493;RCP8.5;H2;24;
12483;47.7846;-0.3863;RCP8.5;H2;26;
12484;47.7871;-0.2796;RCP8.5;H2;25;
12485;47.7894;-0.1729;RCP8.5;H2;24;
12486;47.7917;-0.0662;RCP8.5;H2;25;
12487;47.7938;0.0406;RCP8.5;H2;23;
12488;47.7959;0.1473;RCP8.5;H2;24;
12489;47.7978;0.254;RCP8.5;H2;25;
12490;47.7997;0.3608;RCP8.5;H2;26;
12491;47.8014;0.4675;RCP8.5;H2;26;
12492;47.8031;0.5743;RCP8.5;H2;25;
12493;47.8047;0.6811;RCP8.5;H2;26;
12494;47.8061;0.7878;RCP8.5;H2;26;
12495;47.8075;0.8946;RCP8.5;H2;26;
12496;47.8088;1.0014;RCP8.5;H2;26;
12497;47.8099;1.1082;RCP8.5;H2;24;
12498;47.811;1.215;RCP8.5;H2;24;
12499;47.812;1.3218;RCP8.5;H2;24;
12500;47.8129;1.4286;RCP8.5;H2;23;
12501;47.8137;1.5354;RCP8.5;H2;22;
12502;47.8143;1.6422;RCP8.5;H2;23;
12503;47.8149;1.749;RCP8.5;H2;24;
12504;47.8154;1.8558;RCP8.5;H2;24;
12505;47.8158;1.9627;RCP8.5;H2;25;
12506;47.8161;2.0695;RCP8.5;H2;23;
12507;47.8163;2.1763;RCP8.5;H2;23;
12508;47.8164;2.2831;RCP8.5;H2;24;
12509;47.8164;2.3899;RCP8.5;H2;24;
12510;47.8163;2.4967;RCP8.5;H2;24;
12511;47.8161;2.6036;RCP8.5;H2;24;
12512;47.8158;2.7104;RCP8.5;H2;23;
12513;47.8154;2.8172;RCP8.5;H2;26;
12514;47.8149;2.924;RCP8.5;H2;25;
12515;47.8144;3.0308;RCP8.5;H2;25;
12516;47.8137;3.1376;RCP8.5;H2;26;
12517;47.8129;3.2444;RCP8.5;H2;26;
12518;47.812;3.3512;RCP8.5;H2;28;
12519;47.811;3.458;RCP8.5;H2;29;
12520;47.81;3.5648;RCP8.5;H2;27;
12521;47.8088;3.6716;RCP8.5;H2;27;
12522;47.8075;3.7784;RCP8.5;H2;25;
12523;47.8061;3.8852;RCP8.5;H2;26;
12524;47.8047;3.992;RCP8.5;H2;27;
12525;47.8031;4.0987;RCP8.5;H2;29;
12526;47.8015;4.2055;RCP8.5;H2;28;
12527;47.7997;4.3123;RCP8.5;H2;27;
12528;47.7978;4.419;RCP8.5;H2;29;
12529;47.7959;4.5257;RCP8.5;H2;30;
12530;47.7938;4.6325;RCP8.5;H2;29;
12531;47.7917;4.7392;RCP8.5;H2;30;
12532;47.7894;4.8459;RCP8.5;H2;27;
12533;47.7871;4.9526;RCP8.5;H2;27;
12534;47.7846;5.0593;RCP8.5;H2;27;
12535;47.7821;5.166;RCP8.5;H2;27;
12536;47.7795;5.2727;RCP8.5;H2;30;
12537;47.7767;5.3793;RCP8.5;H2;30;
12538;47.7739;5.486;RCP8.5;H2;31;
12539;47.771;5.5926;RCP8.5;H2;29;
12540;47.7679;5.6993;RCP8.5;H2;31;
12541;47.7648;5.8059;RCP8.5;H2;30;
12542;47.7616;5.9125;RCP8.5;H2;30;
12543;47.7583;6.0191;RCP8.5;H2;30;
12544;47.7549;6.1257;RCP8.5;H2;30;
12545;47.7513;6.2322;RCP8.5;H2;30;
12546;47.7477;6.3388;RCP8.5;H2;31;
12547;47.744;6.4453;RCP8.5;H2;32;
12548;47.7402;6.5518;RCP8.5;H2;31;
12549;47.7363;6.6583;RCP8.5;H2;31;
12550;47.7323;6.7648;RCP8.5;H2;34;
12551;47.7282;6.8713;RCP8.5;H2;34;
12552;47.724;6.9778;RCP8.5;H2;35;
12553;47.7197;7.0842;RCP8.5;H2;36;
12554;47.7153;7.1906;RCP8.5;H2;35;
12555;47.7108;7.297;RCP8.5;H2;34;
12556;47.7062;7.4034;RCP8.5;H2;33;
12557;47.7016;7.5098;RCP8.5;H2;0;
12596;47.7377;-3.5888;RCP8.5;H2;0;
12597;47.7431;-3.4824;RCP8.5;H2;0;
12598;47.7484;-3.376;RCP8.5;H2;15;
12599;47.7536;-3.2696;RCP8.5;H2;15;
12600;47.7586;-3.1632;RCP8.5;H2;19;
12601;47.7636;-3.0567;RCP8.5;H2;19;
12602;47.7685;-2.9502;RCP8.5;H2;18;
12603;47.7733;-2.8437;RCP8.5;H2;17;
12604;47.778;-2.7372;RCP8.5;H2;17;
12605;47.7826;-2.6307;RCP8.5;H2;18;
12606;47.7871;-2.5242;RCP8.5;H2;20;
12607;47.7915;-2.4176;RCP8.5;H2;21;
12608;47.7958;-2.311;RCP8.5;H2;21;
12609;47.8;-2.2044;RCP8.5;H2;21;
12610;47.8041;-2.0978;RCP8.5;H2;22;
12611;47.8081;-1.9912;RCP8.5;H2;23;
12612;47.812;-1.8845;RCP8.5;H2;23;
12613;47.8158;-1.7779;RCP8.5;H2;24;
12614;47.8195;-1.6712;RCP8.5;H2;23;
12615;47.8232;-1.5645;RCP8.5;H2;22;
12616;47.8267;-1.4578;RCP8.5;H2;24;
12617;47.8301;-1.351;RCP8.5;H2;24;
12618;47.8334;-1.2443;RCP8.5;H2;24;
12619;47.8367;-1.1376;RCP8.5;H2;23;
12620;47.8398;-1.0308;RCP8.5;H2;24;
12621;47.8428;-0.924;RCP8.5;H2;25;
12622;47.8458;-0.8172;RCP8.5;H2;25;
12623;47.8486;-0.7104;RCP8.5;H2;25;
12624;47.8513;-0.6036;RCP8.5;H2;23;
12625;47.854;-0.4968;RCP8.5;H2;23;
12626;47.8565;-0.39;RCP8.5;H2;24;
12627;47.859;-0.2831;RCP8.5;H2;24;
12628;47.8613;-0.1763;RCP8.5;H2;24;
12629;47.8636;-0.0694;RCP8.5;H2;26;
12630;47.8657;0.0374;RCP8.5;H2;25;
12631;47.8678;0.1443;RCP8.5;H2;24;
12632;47.8697;0.2512;RCP8.5;H2;23;
12633;47.8716;0.3581;RCP8.5;H2;24;
12634;47.8734;0.465;RCP8.5;H2;24;
12635;47.875;0.5719;RCP8.5;H2;25;
12636;47.8766;0.6788;RCP8.5;H2;25;
12637;47.8781;0.7857;RCP8.5;H2;25;
12638;47.8794;0.8927;RCP8.5;H2;26;
12639;47.8807;0.9996;RCP8.5;H2;25;
12640;47.8819;1.1065;RCP8.5;H2;24;
12641;47.883;1.2135;RCP8.5;H2;24;
12642;47.8839;1.3204;RCP8.5;H2;25;
12643;47.8848;1.4274;RCP8.5;H2;25;
12644;47.8856;1.5343;RCP8.5;H2;24;
12645;47.8863;1.6413;RCP8.5;H2;25;
12646;47.8869;1.7482;RCP8.5;H2;23;
12647;47.8874;1.8552;RCP8.5;H2;23;
12648;47.8878;1.9621;RCP8.5;H2;25;
12649;47.8881;2.0691;RCP8.5;H2;23;
12650;47.8882;2.1761;RCP8.5;H2;23;
12651;47.8883;2.283;RCP8.5;H2;23;
12652;47.8883;2.39;RCP8.5;H2;24;
12653;47.8882;2.497;RCP8.5;H2;24;
12654;47.8881;2.6039;RCP8.5;H2;23;
12655;47.8878;2.7109;RCP8.5;H2;23;
12656;47.8874;2.8179;RCP8.5;H2;24;
12657;47.8869;2.9248;RCP8.5;H2;24;
12658;47.8863;3.0318;RCP8.5;H2;24;
12659;47.8856;3.1387;RCP8.5;H2;25;
12660;47.8848;3.2457;RCP8.5;H2;26;
12661;47.8839;3.3526;RCP8.5;H2;27;
12662;47.883;3.4596;RCP8.5;H2;28;
12663;47.8819;3.5665;RCP8.5;H2;26;
12664;47.8807;3.6734;RCP8.5;H2;27;
12665;47.8794;3.7804;RCP8.5;H2;26;
12666;47.8781;3.8873;RCP8.5;H2;27;
12667;47.8766;3.9942;RCP8.5;H2;26;
12668;47.875;4.1011;RCP8.5;H2;28;
12669;47.8734;4.208;RCP8.5;H2;27;
12670;47.8716;4.3149;RCP8.5;H2;27;
12671;47.8698;4.4218;RCP8.5;H2;26;
12672;47.8678;4.5287;RCP8.5;H2;26;
12673;47.8657;4.6356;RCP8.5;H2;27;
12674;47.8636;4.7425;RCP8.5;H2;29;
12675;47.8613;4.8493;RCP8.5;H2;29;
12676;47.859;4.9562;RCP8.5;H2;27;
12677;47.8566;5.063;RCP8.5;H2;29;
12678;47.854;5.1699;RCP8.5;H2;30;
12679;47.8514;5.2767;RCP8.5;H2;30;
12680;47.8486;5.3835;RCP8.5;H2;30;
12681;47.8458;5.4903;RCP8.5;H2;31;
12682;47.8429;5.5971;RCP8.5;H2;31;
12683;47.8398;5.7038;RCP8.5;H2;32;
12684;47.8367;5.8106;RCP8.5;H2;30;
12685;47.8335;5.9174;RCP8.5;H2;30;
12686;47.8301;6.0241;RCP8.5;H2;31;
12687;47.8267;6.1308;RCP8.5;H2;32;
12688;47.8232;6.2375;RCP8.5;H2;31;
12689;47.8196;6.3442;RCP8.5;H2;32;
12690;47.8159;6.4509;RCP8.5;H2;31;
12691;47.8121;6.5576;RCP8.5;H2;30;
12692;47.8081;6.6642;RCP8.5;H2;33;
12693;47.8041;6.7708;RCP8.5;H2;33;
12694;47.8;6.8775;RCP8.5;H2;33;
12695;47.7958;6.9841;RCP8.5;H2;35;
12696;47.7915;7.0906;RCP8.5;H2;35;
12697;47.7871;7.1972;RCP8.5;H2;37;
12698;47.7826;7.3038;RCP8.5;H2;34;
12699;47.778;7.4103;RCP8.5;H2;30;
12700;47.7734;7.5168;RCP8.5;H2;31;
12732;47.7691;-4.3418;RCP8.5;H2;0;
12733;47.7752;-4.2354;RCP8.5;H2;0;
12734;47.7811;-4.129;RCP8.5;H2;0;
12737;47.7984;-3.8098;RCP8.5;H2;13;
12738;47.804;-3.7033;RCP8.5;H2;14;
12739;47.8095;-3.5968;RCP8.5;H2;14;
12740;47.8149;-3.4903;RCP8.5;H2;19;
12741;47.8201;-3.3838;RCP8.5;H2;19;
12742;47.8253;-3.2772;RCP8.5;H2;19;
12743;47.8304;-3.1706;RCP8.5;H2;19;
12744;47.8354;-3.064;RCP8.5;H2;19;
12745;47.8403;-2.9574;RCP8.5;H2;19;
12746;47.8451;-2.8508;RCP8.5;H2;19;
12747;47.8498;-2.7441;RCP8.5;H2;17;
12748;47.8544;-2.6375;RCP8.5;H2;17;
12749;47.8589;-2.5308;RCP8.5;H2;20;
12750;47.8633;-2.4241;RCP8.5;H2;21;
12751;47.8676;-2.3173;RCP8.5;H2;21;
12752;47.8718;-2.2106;RCP8.5;H2;21;
12753;47.8759;-2.1038;RCP8.5;H2;22;
12754;47.8799;-1.9971;RCP8.5;H2;24;
12755;47.8838;-1.8903;RCP8.5;H2;24;
12756;47.8877;-1.7835;RCP8.5;H2;23;
12757;47.8914;-1.6766;RCP8.5;H2;24;
12758;47.895;-1.5698;RCP8.5;H2;23;
12759;47.8985;-1.4629;RCP8.5;H2;24;
12760;47.902;-1.3561;RCP8.5;H2;24;
12761;47.9053;-1.2492;RCP8.5;H2;24;
12762;47.9085;-1.1423;RCP8.5;H2;23;
12763;47.9117;-1.0354;RCP8.5;H2;23;
12764;47.9147;-0.9285;RCP8.5;H2;24;
12765;47.9176;-0.8215;RCP8.5;H2;23;
12766;47.9205;-0.7146;RCP8.5;H2;24;
12767;47.9232;-0.6076;RCP8.5;H2;25;
12768;47.9259;-0.5007;RCP8.5;H2;24;
12769;47.9284;-0.3937;RCP8.5;H2;24;
12770;47.9309;-0.2867;RCP8.5;H2;25;
12771;47.9332;-0.1797;RCP8.5;H2;24;
12772;47.9355;-0.0727;RCP8.5;H2;25;
12773;47.9376;0.0343;RCP8.5;H2;25;
12774;47.9397;0.1413;RCP8.5;H2;25;
12775;47.9417;0.2484;RCP8.5;H2;23;
12776;47.9435;0.3554;RCP8.5;H2;25;
12777;47.9453;0.4624;RCP8.5;H2;25;
12778;47.9469;0.5695;RCP8.5;H2;25;
12779;47.9485;0.6766;RCP8.5;H2;26;
12780;47.95;0.7836;RCP8.5;H2;26;
